ISLAND DIAMETER REPORT
Generated on: Wed Feb 18 20:36:09 2026
-------------------------------------------------------------------------------------
Island File                    | Size   | Diameter   | Furthest Pair
islands/island_13364.txt       | 13     | 5          | perfet <-> perfecters
islands/island_13609.txt       | 13     | 6          | carburate <-> carburettors
islands/island_14665.txt       | 13     | 4          | skrimmage <-> scrummagers
islands/island_15286.txt       | 13     | 5          | multiplied <-> multirole
islands/island_16470.txt       | 13     | 4          | allegorist <-> allegorizers
islands/island_16863.txt       | 13     | 4          | assumed <-> assurors
islands/island_20018.txt       | 13     | 6          | panegyrical <-> panegyrist
islands/island_20454.txt       | 13     | 5          | digital <-> digitalizes
islands/island_21464.txt       | 13     | 4          | mythologizers <-> mythologist
islands/island_21891.txt       | 13     | 5          | hopingly <-> ragingly
islands/island_21909.txt       | 13     | 5          | mycelial <-> micelles
islands/island_22544.txt       | 13     | 7          | recompensed <-> recommenders
islands/island_23333.txt       | 13     | 4          | anthologizers <-> anthologist
islands/island_23788.txt       | 13     | 6          | bombilated <-> comminutes
islands/island_31118.txt       | 13     | 4          | septuplets <-> sextuplied
islands/island_33663.txt       | 13     | 5          | decretory <-> secretest
islands/island_74.txt          | 12     | 6          | ostomates <-> sonatas
islands/island_186.txt         | 12     | 5          | beshrew <-> besnows
islands/island_210.txt         | 12     | 3          | pixillates <-> pixelated
islands/island_242.txt         | 12     | 5          | leadworts <-> headward
islands/island_283.txt         | 12     | 3          | gospellize <-> gospelised
islands/island_337.txt         | 12     | 4          | memorializers <-> memorialist
islands/island_349.txt         | 12     | 4          | immobilizers <-> immobilism
islands/island_418.txt         | 12     | 4          | casavas <-> passata
islands/island_427.txt         | 12     | 4          | predominated <-> denominates
islands/island_439.txt         | 12     | 5          | waywodes <-> voivode
islands/island_449.txt         | 12     | 4          | pasteurism <-> pasteurizers
islands/island_506.txt         | 12     | 3          | parametrise <-> parameterized
islands/island_550.txt         | 12     | 6          | tonetics <-> toxaemias
islands/island_612.txt         | 12     | 4          | conduit <-> conducers
islands/island_636.txt         | 12     | 4          | prompted <-> promotors
islands/island_659.txt         | 12     | 7          | porismatical <-> primitives
islands/island_671.txt         | 12     | 4          | ostracizers <-> ostracism
islands/island_730.txt         | 12     | 6          | gratifications <-> basification
islands/island_912.txt         | 12     | 4          | epitomist <-> epitomizers
islands/island_977.txt         | 12     | 4          | interzone <-> interposers
islands/island_1112.txt        | 12     | 6          | haftorahs <-> haftoroth
islands/island_1239.txt        | 12     | 5          | zymome <-> zygote
islands/island_1523.txt        | 12     | 3          | dialogite <-> dialogisms
islands/island_1569.txt        | 12     | 3          | localisation <-> focalizations
islands/island_1621.txt        | 12     | 3          | rehypnotised <-> dehypnotizes
islands/island_1663.txt        | 12     | 4          | vulgarizers <-> vulgarism
islands/island_1806.txt        | 12     | 5          | cessations <-> laudation
islands/island_1825.txt        | 12     | 3          | recapitalises <-> decapitalized
islands/island_1948.txt        | 12     | 4          | methanals <-> ethanoyl
islands/island_2246.txt        | 12     | 4          | dioxid <-> dioxanes
islands/island_2410.txt        | 12     | 4          | zemindary <-> zamindaries
islands/island_2449.txt        | 12     | 5          | santoors <-> santim
islands/island_2476.txt        | 12     | 3          | depressurised <-> repressurizes
islands/island_2510.txt        | 12     | 4          | mineralist <-> mineralizers
islands/island_2601.txt        | 12     | 4          | prefocuses <-> defocussed
islands/island_2619.txt        | 12     | 7          | outwriting <-> outblushing
islands/island_2626.txt        | 12     | 4          | phagocytize <-> phagocytosis
islands/island_2732.txt        | 12     | 3          | creasotes <-> kreosoted
islands/island_2874.txt        | 12     | 4          | schechita <-> shehitahs
islands/island_2995.txt        | 12     | 3          | podzolise <-> podsolizes
islands/island_3006.txt        | 12     | 5          | clavations <-> lunation
islands/island_3033.txt        | 12     | 4          | woohoo <-> boobooks
islands/island_3105.txt        | 12     | 3          | arsonites <-> arseniate
islands/island_3285.txt        | 12     | 4          | deceaseds <-> degrease
islands/island_3391.txt        | 12     | 5          | dollhouses <-> coalhouse
islands/island_3479.txt        | 12     | 5          | tutorized <-> tutiorists
islands/island_3486.txt        | 12     | 4          | editorializers <-> editorialist
islands/island_3514.txt        | 12     | 5          | altercates <-> alterant
islands/island_3534.txt        | 12     | 3          | narcotism <-> narcotines
islands/island_3681.txt        | 12     | 4          | attuites <-> attrist
islands/island_3825.txt        | 12     | 8          | polysemy <-> polydemic
islands/island_3853.txt        | 12     | 5          | deprogrammers <-> preprogramed
islands/island_3863.txt        | 12     | 9          | shmaltzy <-> shmaltzes
islands/island_3906.txt        | 12     | 5          | repulsions <-> emulsin
islands/island_3910.txt        | 12     | 4          | coenaestheses <-> cenesthesias
islands/island_4013.txt        | 12     | 4          | uncurbs <-> upfurl
islands/island_4069.txt        | 12     | 4          | transept <-> trajects
islands/island_4251.txt        | 12     | 4          | coystril <-> custrels
islands/island_4357.txt        | 12     | 4          | furbishers <-> burnished
islands/island_4649.txt        | 12     | 5          | deferrables <-> preferably
islands/island_4797.txt        | 12     | 3          | denationalizes <-> renationalised
islands/island_4880.txt        | 12     | 3          | despiritualises <-> respiritualized
islands/island_4906.txt        | 12     | 4          | liberalization <-> lateralisations
islands/island_5177.txt        | 12     | 4          | subtopian <-> subtunics
islands/island_5363.txt        | 12     | 6          | muriated <-> rutilated
islands/island_5393.txt        | 12     | 6          | phrenitis <-> phonemics
islands/island_5429.txt        | 12     | 6          | portray <-> portrayers
islands/island_5542.txt        | 12     | 5          | newish <-> nebbishier
islands/island_5551.txt        | 12     | 3          | rematerializes <-> dematerialised
islands/island_5615.txt        | 12     | 3          | tellurides <-> tellurate
islands/island_5756.txt        | 12     | 4          | eucaryon <-> eukaryotes
islands/island_5889.txt        | 12     | 3          | revitalised <-> devitalizes
islands/island_5918.txt        | 12     | 3          | chromises <-> chromate
islands/island_5982.txt        | 12     | 4          | proselytism <-> proselytizers
islands/island_6023.txt        | 12     | 3          | ozonize <-> ozonisers
islands/island_6116.txt        | 12     | 4          | volumist <-> volumizers
islands/island_6220.txt        | 12     | 5          | abscess <-> abscessed
islands/island_6331.txt        | 12     | 8          | disbursing <-> misspending
islands/island_6425.txt        | 12     | 5          | torpefied <-> terrifiers
islands/island_6683.txt        | 12     | 4          | heliophyte <-> holophotes
islands/island_6686.txt        | 12     | 5          | heuretics <-> termitic
islands/island_6841.txt        | 12     | 5          | tweenagers <-> thanage
islands/island_6946.txt        | 12     | 3          | chloridised <-> chlorinizes
islands/island_7006.txt        | 12     | 3          | memorize <-> memorisers
islands/island_7063.txt        | 12     | 3          | metagrabolized <-> metagrobolises
islands/island_7206.txt        | 12     | 4          | lobulated <-> ovulate
islands/island_7214.txt        | 12     | 3          | fescue <-> rescuers
islands/island_7265.txt        | 12     | 5          | tripmeters <-> mimester
islands/island_7297.txt        | 12     | 3          | demilitarized <-> remilitarise
islands/island_7509.txt        | 12     | 4          | lowdowns <-> chowdown
islands/island_8069.txt        | 12     | 3          | federalized <-> federalists
islands/island_8306.txt        | 12     | 4          | tachistes <-> tactism
islands/island_8349.txt        | 12     | 7          | monosemy <-> monosemic
islands/island_8574.txt        | 12     | 5          | biographed <-> biographized
islands/island_8586.txt        | 12     | 5          | paterero <-> pedreroes
islands/island_8955.txt        | 12     | 4          | satirizers <-> satirist
islands/island_9099.txt        | 12     | 3          | commercialeses <-> commercialized
islands/island_9108.txt        | 12     | 3          | endameba <-> entamoebas
islands/island_9402.txt        | 12     | 6          | cymblings <-> acyclic
islands/island_9480.txt        | 12     | 6          | deception <-> precautious
islands/island_9801.txt        | 12     | 4          | obligatory <-> obligated
islands/island_9803.txt        | 12     | 5          | quiching <-> squelchings
islands/island_10304.txt       | 12     | 4          | tautologism <-> autologies
islands/island_10338.txt       | 12     | 4          | ethnicisms <-> ethicize
islands/island_10366.txt       | 12     | 4          | contemnors <-> condemned
islands/island_10372.txt       | 12     | 7          | miscreating <-> displeasing
islands/island_10416.txt       | 12     | 4          | wapinschaw <-> wappenshaws
islands/island_10616.txt       | 12     | 5          | enterons <-> enviro
islands/island_10639.txt       | 12     | 3          | underprized <-> underpraise
islands/island_10748.txt       | 12     | 6          | overclockers <-> overcooled
islands/island_10755.txt       | 12     | 3          | sensitive <-> sensitisers
islands/island_10927.txt       | 12     | 7          | forrader <-> forewarners
islands/island_11092.txt       | 12     | 4          | reradiation <-> radications
islands/island_11203.txt       | 12     | 5          | hospitably <-> hospitallers
islands/island_11386.txt       | 12     | 5          | eructation <-> mactations
islands/island_11441.txt       | 12     | 4          | footwell <-> rootballs
